client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,num_properties,total_investment,avg_sale_price,avg_floor_area,max_sale_price,unit_categories,age,is_investor,loan_applied_flag,price_per_sqft
C0452,Individual,Brandon,Adams,,M,Usa,Washington,Home,3,No,Website,4.0,1398358.69,349589.6725,1086.2275,515843.73,Apartment,53.36755646817248,0,0,321.83835568515804
C0453,Individual,Carl,Wood,,M,Uk,Scotland,Investment,1,No,Website,4.0,1321010.76,330252.69,1103.3025,587960.16,Apartment,53.36755646817248,1,0,299.33104474974
C0454,Company,Altira,Co,1961-04-01,F,Usa,Nevada,Investment,4,No,Agency,3.0,980683.73,326894.57666666666,1072.4833333333333,522599.89,Apartment,62.75154004106776,1,0,304.80154470154935
C0455,Individual,Karen,Williams,1963-02-01,F,Usa,California,Home,1,No,Agency,4.0,1125726.62,281431.655,838.2925,477256.95,Apartment,60.91444216290212,0,0,335.72011559211137
C0456,Individual,Virginia,Brooks,,F,Usa,Oregon,Home,3,Yes,Website,3.0,1349210.55,449736.85000000003,1448.82,521158.55,Apartment,53.36755646817248,0,1,310.4159591943789
C0457,Individual,Kenneth,Hansen,,M,Uk,Wales,Investment,1,No,Agency,3.0,1399940.21,466646.73666666663,1457.8333333333333,596228.96,Apartment,53.36755646817248,1,0,320.09608094203725
C0458,Individual,Thomas,Turner,1995-07-04,M,Usa,Oregon,Investment,1,No,Agency,4.0,1382881.81,345720.4525,1123.3175,503414.2,"Apartment,Office",28.49555099247091,1,0,307.76735206208394
C0459,Individual,Steven,Johnson,,M,Usa,California,Home,3,No,Agency,3.0,821716.14,273905.38,945.65,368466.6,"Apartment,Office",53.36755646817248,0,0,289.64773436260776
C0460,Individual,Amanda,Cox,,F,Usa,Virginia,Home,1,No,Website,3.0,1061349.03,353783.01,1078.7866666666666,484806.07,"Apartment,Office",53.36755646817248,0,0,327.94529347785783
C0461,Individual,Jonathan,Peterson,,M,Usa,Arizona,Home,1,No,Agency,3.0,986630.39,328876.7966666667,1157.47,473479.09,"Apartment,Office",53.36755646817248,0,0,284.1341863432026
C0462,Individual,Eric,White,,M,Australia,Victoria,Home,2,No,Agency,4.0,1606667.68,401666.92,1316.0375,630993.32,Apartment,53.36755646817248,0,0,305.20932724181495
C0463,Individual,Nicholas,Garcia,,M,Usa,California,Home,5,No,Client,4.0,1235094.73,308773.6825,989.46,456678.02,"Apartment,Office",53.36755646817248,0,0,312.06282467204335
C0464,Individual,Gregory,Turner,1974-12-11,M,Usa,Florida,Home,5,No,Website,4.0,1455550.0,363887.5,1276.8225,462200.84,"Apartment,Office",49.05681040383299,0,0,284.9945861699649
C0465,Individual,George,Carter,1949-09-02,M,Usa,California,Home,3,No,Website,3.0,707799.9199999999,235933.30666666664,839.1433333333334,344983.8,Apartment,74.32991101984942,0,0,281.15972241532035
C0466,Individual,Patricia,Cox,,F,Usa,Virginia,Investment,2,No,Website,4.0,1228651.21,307162.8025,1030.21,446810.74,"Apartment,Office",53.36755646817248,1,0,298.1555241164423
C0467,Individual,Rebecca,Chavez,1952-04-05,F,Usa,Ohio,Home,1,Yes,Agency,3.0,976066.93,325355.64333333337,1155.6966666666667,433348.26,Apartment,71.73990417522245,0,1,281.523389932191
C0468,Individual,Raymond,Smith,,M,Mexico,Jalisco,Investment,3,Yes,Website,3.0,1267396.7999999998,422465.5999999999,1386.32,511655.42,"Apartment,Office",53.36755646817248,1,1,304.738877026949
C0469,Individual,Adam,Foster,,M,Usa,California,Home,2,No,Website,4.0,1518476.47,379619.1175,1265.3825,502622.02,Apartment,53.36755646817248,0,0,300.0034515255269
C0470,Individual,Joan,Anderson,,F,Usa,Oregon,Home,1,No,Agency,3.0,862552.54,287517.51333333337,883.7466666666666,497090.51,Apartment,53.36755646817248,0,0,325.3392902943529
C0471,Individual,Gary,Collins,,M,Usa,Utah,Investment,3,No,Agency,3.0,1084997.39,361665.79666666663,1209.64,513906.66,"Apartment,Office",53.36755646817248,1,0,298.9863072208811
C0472,Individual,Edward,Moore,1951-10-04,M,Usa,California,Home,4,No,Website,3.0,1277486.3699999999,425828.79,1394.21,529761.19,Apartment,72.24366872005476,0,0,305.42657849247956
C0473,Individual,Sharon,Price,1981-08-09,F,Usa,California,Home,3,No,Agency,4.0,1304527.6600000001,326131.91500000004,1042.725,518735.4,Apartment,42.39561943874059,0,0,312.7688652329234
C0474,Individual,Gregory,Young,1995-12-08,M,Usa,Nevada,Home,1,No,Website,4.0,962015.29,240503.8225,824.2025,413387.67,"Apartment,Office",28.06570841889117,0,0,291.8018599797987
C0475,Individual,William,Brooks,,M,Belgium,Wallonia,Investment,2,Yes,Agency,3.0,1234470.16,411490.0533333333,1371.6133333333335,455542.16,"Apartment,Office",53.36755646817248,1,1,300.00441329432
C0476,Individual,Steven,Johnson,1997-04-05,M,Usa,Florida,Home,3,No,Agency,4.0,1485303.01,371325.7525,1299.3675,457069.23,"Apartment,Office",26.740588637919235,0,0,285.77423438711526
C0477,Individual,Jesse,Stone,1984-02-01,M,Usa,California,Investment,4,Yes,Website,3.0,1535114.88,511704.95999999996,1452.2633333333333,734390.86,"Apartment,Office",39.9151266255989,1,1,352.34998244120095
C0478,Individual,Ashley,Garcia,1940-08-02,F,Usa,Ohio,Investment,4,No,Website,3.0,774892.79,258297.59666666668,997.4133333333333,404581.32,"Apartment,Office",83.41409993155374,1,0,258.96745916102986
C0479,Individual,Virginia,Wright,1978-04-06,F,Usa,California,Home,2,Yes,Agency,4.0,1172782.93,293195.7325,956.6725,494567.75,"Apartment,Office",45.738535249828885,0,1,306.47450668854805
C0480,Individual,Scott,Bryant,,M,Usa,California,Home,4,Yes,Website,4.0,1033261.03,258315.2575,827.2,347137.85,Apartment,53.36755646817248,0,1,312.27666525628626
C0481,Individual,Sean,Williams,1976-12-12,M,Usa,Arizona,Home,3,No,Agency,4.0,1365460.24,341365.06,1040.8899999999999,539294.72,"Apartment,Office",47.05270362765229,0,0,327.95498083370967
C0482,Individual,Deborah,Brown,1980-10-08,F,Usa,New York,Investment,3,Yes,Agency,3.0,1006132.77,335377.59,1155.4633333333334,421206.38,"Apartment,Office",43.23066392881588,1,1,290.25377121443347
C0483,Individual,Kevin,Jackson,1985-11-08,M,Usa,Arizona,Investment,1,No,Website,3.0,881113.79,293704.5966666667,934.8733333333333,415468.55,Apartment,38.14647501711157,1,0,314.1651239740143
C0484,Individual,Janet,Wright,,F,Usa,Texas,Investment,3,No,Website,4.0,1313240.67,328310.1675,1114.105,412809.69,"Apartment,Office",53.36755646817248,1,0,294.68512168960734
C0485,Individual,Julia,Morales,1991-10-07,F,Usa,Arizona,Home,2,No,Website,3.0,1000841.1799999999,333613.7266666666,1144.8033333333333,603778.82,Apartment,32.23545516769336,0,0,291.41575408876633
C0486,Individual,Billy,Carter,,M,Usa,California,Investment,2,Yes,Website,3.0,1090587.66,363529.22,1175.45,599081.0,Apartment,53.36755646817248,1,1,309.26812710025945
C0487,Individual,Jessica,Williams,,F,Usa,Washington,Home,5,No,Website,4.0,1576272.71,394068.1775,1295.0975,542265.03,"Apartment,Office",53.36755646817248,0,0,304.27684209103944
C0488,Individual,Megan,Jackson,1979-05-11,F,Usa,California,Investment,4,No,Agency,4.0,1218265.3599999999,304566.33999999997,990.9875000000001,559367.69,"Apartment,Office",44.643394934976044,1,0,307.3362075707312
C0489,Individual,Austin,Jordan,1950-06-08,M,Germany,Berlin,Investment,2,No,Website,3.0,1025274.77,341758.25666666665,1102.8633333333335,439792.36,Apartment,73.56605065023956,1,0,309.88269020942454
C0490,Individual,Emily,Wright,,F,Usa,Nevada,Investment,5,Yes,Website,3.0,1292367.93,430789.31,1240.6066666666666,517225.72,Apartment,53.36755646817248,1,1,347.2408472199086
C0491,Individual,Noah,White,1941-08-05,M,Usa,Washington,Home,2,No,Website,3.0,1106379.8,368793.26666666666,1168.3833333333334,527792.52,Apartment,82.40657084188912,0,0,315.64406658773515
C0492,Individual,Raymond,Price,2000-05-07,M,Usa,Utah,Home,3,Yes,Website,4.0,1300917.1,325229.275,1008.6625,551610.52,Apartment,23.652292950034223,0,1,322.43617166296957
C0493,Individual,Tyler,Hughes,1954-07-06,M,Usa,Colorado,Home,3,No,Website,4.0,1312198.98,328049.745,1141.225,432134.46,"Apartment,Office",69.48939082819986,0,0,287.4540471861377
C0494,Individual,Grace,Carter,1990-08-03,F,Usa,California,Home,3,Yes,Website,4.0,1052676.65,263169.1625,911.0425,379142.42,Apartment,33.412731006160165,0,1,288.8659557594733
C0495,Individual,Jerry,Hall,,M,Usa,California,Investment,5,No,Client,4.0,1246742.44,311685.61,984.9525,420300.71,Apartment,53.36755646817248,1,0,316.4473515220277
C0496,Individual,Billy,Reyes,1990-01-04,M,Usa,California,Home,4,No,Agency,4.0,1120376.44,280094.11,947.7475000000001,352076.14,Apartment,33.99041752224504,0,0,295.5366381868588
C0497,Individual,Emma,Stewart,1985-02-02,F,Usa,Arizona,Investment,4,Yes,Website,3.0,1330684.99,443561.66333333333,1438.2933333333333,526810.49,"Apartment,Office",38.91033538672142,1,1,308.39443738875707
C0498,Individual,Nancy,Collins,,F,Canada,Alberta,Home,2,Yes,Website,3.0,1007455.29,335818.43,1258.3999999999999,419982.23,"Apartment,Office",53.36755646817248,0,1,266.8614351557534
C0499,Individual,Lisa,Patterson,1946-02-10,F,Usa,Colorado,Home,3,Yes,Agency,3.0,897769.81,299256.60333333333,863.7633333333333,383627.2,"Apartment,Office",77.88911704312115,0,1,346.4567107502441
C0500,Individual,Dennis,Howard,,M,Usa,California,Home,4,Yes,Website,3.0,1294944.52,431648.17333333334,1438.2933333333333,476123.08,"Apartment,Office",53.36755646817248,0,1,300.1113634678137
C0501,Individual,Kenneth,Jackson,1995-11-12,M,Usa,Nevada,Investment,5,Yes,Agency,4.0,1741166.27,435291.5675,1454.35,545614.44,"Apartment,Office",28.136892539356605,1,1,299.303171519923
C0502,Individual,Madison,Gray,,F,Usa,Arizona,Home,4,No,Website,4.0,1537989.75,384497.4375,1324.385,483760.31,"Apartment,Office",53.36755646817248,0,0,290.3214982803339
C0503,Individual,Keith,Peterson,,M,Usa,Utah,Investment,2,Yes,Client,4.0,1432167.34,358041.835,1135.53,609798.92,"Apartment,Office",53.36755646817248,1,1,315.30812484038296
C0504,Individual,Jeffrey,Green,,M,Usa,Utah,Home,2,No,Website,4.0,1367188.58,341797.145,1108.6075,463948.75,Apartment,53.36755646817248,0,0,308.31213481777814
C0505,Individual,Katherine,Wilson,,F,Usa,Arizona,Home,3,No,Agency,3.0,1043535.21,347845.07,1125.17,462127.71,Apartment,53.36755646817248,0,0,309.1489019437063
C0506,Individual,Albert,Stone,1967-07-04,M,Usa,California,Home,5,No,Agency,3.0,1122203.03,374067.6766666667,1267.4066666666668,461159.55,"Apartment,Office",56.49555099247091,0,0,295.14416051675073
C0507,Individual,Mark,Morales,,M,Usa,New York,Home,3,No,Website,3.0,1062656.6099999999,354218.86999999994,1221.3833333333334,474018.4,Apartment,53.36755646817248,0,0,290.01449449394806
C0508,Individual,Grace,Weaver,1970-01-06,F,Usa,Nevada,Home,5,No,Agency,3.0,833710.06,277903.35333333333,900.6166666666667,463860.46,"Apartment,Office",53.98494182067078,0,0,308.5700760589966
C0509,Individual,Aaron,Cook,1956-04-02,M,Belgium,Wallonia,Home,3,No,Website,4.0,1687930.25,421982.5625,1333.2775000000001,636508.92,"Apartment,Office",67.74811772758385,0,0,316.5001753198415
C0510,Individual,Samantha,Evans,,F,France,Brittany,Investment,1,Yes,Website,3.0,1094232.67,364744.2233333333,1243.8233333333333,504493.45,Apartment,53.36755646817248,1,1,293.24439698027857
C0511,Individual,Christine,Parker,,F,Uk,England,Home,2,No,Website,3.0,1090537.6,363512.5333333334,1179.5233333333333,505829.95,"Apartment,Office",53.36755646817248,0,0,308.1859621259436
C0512,Individual,Hannah,Flores,,F,Usa,Arizona,Home,1,No,Client,3.0,1448158.1400000001,482719.38000000006,1654.4733333333334,558618.92,Apartment,53.36755646817248,0,0,291.7661894419574
C0513,Individual,Christian,Morales,1999-03-07,M,Usa,Florida,Home,2,Yes,Agency,3.0,974596.63,324865.54333333333,1049.5133333333333,491938.8,Apartment,24.82135523613963,0,1,309.53922452946443
C0514,Individual,Rebecca,Evans,,F,Usa,Oregon,Home,1,Yes,Website,4.0,1528027.54,382006.885,1316.0375,598032.14,"Apartment,Office",53.36755646817248,0,1,290.27051660761947
C0515,Individual,Melissa,Patterson,1963-09-12,F,Usa,California,Home,1,Yes,Website,4.0,1561824.93,390456.2325,1342.7925,486501.61,Apartment,60.303901437371664,0,1,290.7792771407347
C0516,Individual,Lawrence,Nelson,,M,Usa,Utah,Home,3,No,Website,4.0,1437837.49,359459.3725,1196.8899999999999,501892.72,"Apartment,Office",53.36755646817248,0,0,300.32782670086647
C0517,Individual,Harold,Thompson,,M,Usa,California,Home,5,No,Client,4.0,1115807.0,278951.75,939.4875,413330.24,Apartment,53.36755646817248,0,0,296.91906491571206
C0518,Company,Lumina,Co,,F,Usa,New York,Home,3,No,Website,4.0,1633111.65,408277.9125,1196.9724999999999,657039.24,Apartment,53.36755646817248,0,0,341.0921407968855
C0519,Individual,Madison,Freeman,1975-10-04,F,Usa,Arizona,Investment,3,No,Agency,3.0,981719.26,327239.75333333336,1108.9966666666667,436603.35,Apartment,48.24366872005476,1,0,295.07731012116056
C0520,Individual,Helen,White,1970-02-11,F,Usa,Oregon,Home,3,Yes,Agency,3.0,1033523.16,344507.72000000003,1108.9966666666667,454823.84,Apartment,53.88637919233402,0,1,310.6481113559103
C0521,Individual,Stephanie,Allen,1967-04-02,F,Canada,British Columbia,Home,3,No,Website,4.0,1074306.5,268576.625,872.6800000000001,428385.38,Apartment,56.7501711156742,0,0,307.76071985149196
C0522,Individual,Nicole,Campbell,,F,Usa,Virginia,Home,5,No,Agency,3.0,993023.13,331007.71,1240.6066666666666,365717.82,"Apartment,Office",53.36755646817248,0,0,266.81116496767714
C0523,Individual,Cynthia,Hansen,,F,Usa,Colorado,Home,2,No,Agency,3.0,928962.95,309654.31666666665,1058.6633333333332,458362.92,"Apartment,Office",53.36755646817248,0,0,292.4955525678608
C0524,Individual,Harold,Thompson,,M,Usa,Washington,Home,3,No,Website,3.0,801104.6900000001,267034.89666666667,897.3100000000001,372739.71,Apartment,53.36755646817248,0,0,297.5949188871924
C0525,Individual,Frank,Gray,1950-06-12,M,Usa,Arizona,Home,4,Yes,Agency,4.0,1629457.52,407364.38,1299.3274999999999,528447.33,"Apartment,Office",73.55509924709104,0,1,313.51940138263836
C0526,Individual,Harold,Green,,M,Germany,Bavaria,Home,5,No,Website,3.0,1301139.77,433713.25666666665,1592.1233333333332,578194.07,"Apartment,Office",53.36755646817248,0,0,272.41184623469286
C0527,Individual,Andrew,Baker,,M,Usa,California,Home,2,No,Website,3.0,1138099.7,379366.56666666665,1299.5366666666666,544170.95,Apartment,53.36755646817248,0,0,291.92448077648186
C0528,Individual,Benjamin,Davis,2000-08-09,M,Usa,Washington,Investment,2,No,Client,3.0,1118472.87,372824.29000000004,1206.2733333333333,518036.13,"Apartment,Office",23.394934976043807,1,0,309.0711530277826
C0529,Individual,Paul,Jordan,,M,Usa,Nevada,Home,4,Yes,Website,4.0,1268138.95,317034.7375,1098.1675,420874.11,Apartment,53.36755646817248,0,1,288.69433624651975
C0530,Individual,Patricia,Reed,1952-09-07,F,Usa,Utah,Home,2,Yes,Agency,4.0,1559124.69,389781.1725,1246.7075,579567.49,Apartment,71.31553730321697,0,1,312.6484540279095
C0531,Individual,Emily,White,,F,Usa,California,Home,1,No,Website,4.0,1911300.7799999998,477825.19499999995,1510.65,580528.21,Apartment,53.36755646817248,0,0,316.3043689802402
C0532,Individual,Lauren,Moore,1979-08-12,F,Belgium,Flanders,Home,2,No,Website,4.0,1075202.77,268800.6925,990.9875000000001,411253.4,"Apartment,Office",44.388774811772755,0,0,271.245290682274
C0533,Individual,Jeffrey,Williams,1963-09-06,M,Usa,Nevada,Investment,1,No,Agency,4.0,990028.19,247507.0475,787.46,438895.96,"Apartment,Office",60.32032854209446,1,0,314.310628476367
C0534,Individual,Bryan,Miller,,M,Usa,California,Investment,1,No,Agency,3.0,1133195.2,377731.73333333334,1371.6133333333335,406001.38,"Apartment,Office",53.36755646817248,1,0,275.3922874279437
C0535,Individual,Judith,Allen,,F,Uk,Wales,Home,3,No,Agency,3.0,1299053.94,433017.98,1386.32,494969.3,Apartment,53.36755646817248,0,0,312.3506693981188
C0536,Individual,Brittany,Weaver,,F,Usa,Arizona,Investment,5,Yes,Website,3.0,983106.8400000001,327702.28,1104.51,512156.34,"Apartment,Office",53.36755646817248,1,1,296.6947153036188
C0537,Individual,Carl,Baker,,M,Usa,Florida,Home,2,No,Client,4.0,1490327.5,372581.875,1239.145,595842.66,"Apartment,Office",53.36755646817248,0,0,300.6765753806052
C0538,Individual,Richard,Pierce,,M,Usa,California,Home,1,Yes,Agency,4.0,1206897.7000000002,301724.42500000005,1103.3225,464389.02,"Apartment,Office",53.36755646817248,0,1,273.4689313414709
C0539,Individual,Lawrence,Bryant,,M,Usa,California,Investment,1,Yes,Agency,4.0,1645321.2,411330.3,1338.8999999999999,493737.03,"Apartment,Office",53.36755646817248,1,1,307.21510194936144
C0540,Individual,Anna,Long,,F,Usa,New York,Home,3,No,Agency,3.0,494173.31,164724.43666666668,577.2433333333333,193265.77,"Apartment,Office",53.36755646817248,0,0,285.3639481905378
C0541,Individual,Anthony,Garcia,,M,Uk,Northern Ireland,Home,3,No,Agency,4.0,1721673.54,430418.385,1296.5625,566466.92,Apartment,53.36755646817248,0,0,331.9688676789588
C0542,Company,Lumina,Co,,M,Mexico,Mexico City,Home,3,No,Website,4.0,1195819.4,298954.85,1024.3375,385011.74,"Apartment,Office",53.36755646817248,0,0,291.8519042795953
C0543,Individual,Joan,Parker,,F,Usa,Texas,Home,2,Yes,Website,3.0,753145.67,251048.55666666667,862.8699999999999,350655.95,"Apartment,Office",53.36755646817248,0,1,290.94597872989755
C0544,Individual,Kevin,White,,M,Usa,Utah,Home,2,No,Website,4.0,1636756.28,409189.07,1326.2525,504689.77,Apartment,53.36755646817248,0,0,308.53029117758496
C0545,Individual,Paul,Griffin,1942-08-04,M,Usa,Colorado,Home,1,Yes,Agency,3.0,1260126.39,420042.12999999995,1452.2633333333333,532459.61,Apartment,81.40999315537303,0,1,289.23275852175567
C0546,Individual,Samuel,Flores,,M,Canada,Manitoba,Home,4,No,Client,3.0,795528.06,265176.02,932.37,306339.37,Apartment,53.36755646817248,0,0,284.41071677552907
C0547,Individual,Diane,Allen,,F,Usa,California,Investment,2,No,Agency,4.0,1178457.95,294614.4875,1028.3225,388928.18,Apartment,53.36755646817248,1,0,286.5000887367533
C0548,Individual,Christopher,Foster,1980-04-11,M,Usa,California,Home,2,No,Agency,3.0,1047476.9299999999,349158.9766666666,1186.4366666666667,515231.68,"Apartment,Office",43.723477070499655,0,0,294.2921324638764
C0549,Individual,Daniel,Sanders,,M,Usa,Florida,Home,4,No,Website,3.0,941219.76,313739.92,1082.75,386941.83,Apartment,53.36755646817248,0,0,289.7621057492496
C0550,Company,Vertex,Co,1967-04-09,F,Usa,Nevada,Home,1,No,Agency,4.0,1414568.09,353642.0225,1123.6174999999998,445954.78,Apartment,56.73100616016427,0,0,314.73523908269505
C0551,Individual,Billy,Freeman,,M,Usa,California,Investment,4,No,Website,3.0,1007397.56,335799.1866666667,1110.6233333333332,543106.45,Apartment,53.36755646817248,1,0,302.35200052823194
C0552,Individual,Kyle,Cook,,M,Usa,Virginia,Investment,3,No,Agency,3.0,1141476.56,380492.1866666667,1196.1733333333334,546573.79,"Apartment,Office",53.36755646817248,1,0,318.0911796506638
C0553,Individual,James,Bell,,M,Usa,Arizona,Home,3,No,Website,3.0,821534.9400000001,273844.98000000004,897.3100000000001,375810.64,"Apartment,Office",53.36755646817248,0,0,305.1843621490901
C0554,Individual,Carl,Moore,,M,Australia,Victoria,Home,1,Yes,Agency,4.0,1643592.85,410898.2125,1295.2649999999999,533306.66,"Apartment,Office",53.36755646817248,0,1,317.23100099207505
C0555,Individual,Aaron,Nelson,,M,Usa,California,Investment,4,Yes,Agency,3.0,1064533.27,354844.42333333334,1162.6166666666666,507714.49,"Apartment,Office",53.36755646817248,1,1,305.2118841119888
C0556,Individual,Zachary,Sanders,,M,Usa,Colorado,Home,5,No,Website,3.0,1335478.18,445159.3933333333,1526.9566666666667,508776.17,"Apartment,Office",53.36755646817248,0,0,291.53374359019136
C0557,Individual,Judy,Griffin,,F,Usa,Utah,Investment,2,No,Website,3.0,733161.98,244387.32666666666,791.0400000000001,384719.5,Apartment,53.36755646817248,1,0,308.9443348840345
C0558,Individual,Cheryl,Wood,,F,Denmark,North Denmark,Home,3,No,Website,3.0,1033995.96,344665.32,1092.54,492997.29,Apartment,53.36755646817248,0,0,315.47157998791806
C0559,Company,Corvus,Co,,M,Usa,California,Home,5,No,Client,4.0,1004028.87,251007.2175,786.87,438095.92,"Apartment,Office",53.36755646817248,0,0,318.99451942506386
